ID 	MSL	SS	SS_pos 	SS_2014	biome	feature	material	env_package	location	latitude	longitude	depth
4440971.3	187	4.672	9.932	10.168	microbial mat	microbial mat	microbial mat	microbial mat|biofilm	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	27.68908	-113.917	.022-.034
4449358.3	107	4.66	10.982	12.58	grassland biome	meadow soil	bulk soil	soil	Kellog Biological Station, Hickory Corners, MI, USA	42.44158	-85.37609	0
4461456.3	76	4.656	8.613	9.57	marine sponge reef biome	organism-associated habitat	organic material	host-associated	JoÃ£o fernandinho beach, bÃºzios peninsula, Rio de Janeiro state	-22.738705	-41.874604	4
4517731.3	32	4.641	9.645	9.408	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4554159.3	105	4.61	10.741	12.566	tundra biome	tundra	soil	soil	Arctic	0	0	0
4449249.3	121	4.599	11.111	12.631	grassland biome	meadow soil	bulk soil	soil	Cedar Creek Ecosystem Science Reserve, Bethel, MN, USA	45.39926	-93.26529	0
4508401.3	102	4.597	9.41	10.008	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4511148.3	32	4.586	10.386	10.764	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511152.3	31	4.584	10.466	10.764	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4517721.3	32	4.584	9.56	9.184	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4478938.3	141	4.576	10.876	11.915	Tropical and subtropical moist broadleaf forest biome	agricultural soil	rhizosphere	soil	Amazonia	-11.6832502	-55.8357663	0
4511192.3	31	4.575	10.466	10.764	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511185.3	32	4.575	10.466	11.282	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4441656.4	225	4.554	10.694	12.704	microbial mat ; fossil	microbial mat ; fossil	microbial mat ; fossil	host-associated	Pacific Ocean, Santa Cruz Basin	33.3	-119.22	1674
4557998.3	85	4.546	10.855	11.685	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4450750.3	111	4.526	10.942	11.944	soil	soil	soil	soil	Nevada	36.49	-115.55	0-0.002 ; Meter
4443729.3	75	4.51	11.103	12.185	marine habitat	marine habitat	marine habitat	water	0	0	0	0
4440964.3	183	4.482	9.86	10.943	microbial mat	microbial mat	microbial mat	microbial mat|biofilm	Exportadora de Sal saltworks, Guerrero Negro, Baja California Sur, Mexico	27.68908	-113.917	0-.001
4557995.3	78	4.473	11.018	11.942	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4516292.3	114	4.435	10.697	11.359	mediterranean sea biome	lagoon	hypersaline water	water	Murcia	37.72955	-0.7741	0
4517722.3	32	4.385	9.497	9.386	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4440961.3	33	4.318	8.101	8.845	sediment	sediment	sediment	sediment	Ocean Drilling Program leg 201, site 1229	-10.9762017	-77.95765	1 ; Meter
4459941.3	36	4.298	7.539	8.107	sediment	sediment	sediment	sediment	Ocean Drilling Program leg 201, site 1229	-10.9762017	-77.95765	50 ; Meter
4508403.3	112	4.294	10.454	11.26	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4443732.3	61	4.269	10.872	12.952	marine habitat	marine habitat	marine habitat	water	0	0	0	0
4443695.3	79	4.231	10.713	10.628	marine habitat	marine habitat	marine habitat	water	South Pacific Subtropical Gyre	7.5167	-167	5 ; Meter
4441593.3	225	4.226	10.459	11.261	marine habitat	marine habitat	marine habitat	water	Eastern Tropical Pacific, Dirty Rock, Cocos Island	5.55278	-87.0878	1.1
4517709.3	32	4.187	9.269	9.357	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4557993.3	90	4.184	10.444	11.881	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4497349.3	102	4.178	9.597	10.506	terrestrial biome	cell culture	anaerobic digester sludge	human-associated	Clermont-Ferrand	45.783088	3.082352	0
4467059.3	114	4.168	10.191	10.595	Large lake biome	lake	water	water	Ohio, USA	40.531	-84.499	0
4449363.3	107	4.162	10.696	12.088	grassland biome	meadow soil	bulk soil	soil	Kellog Biological Station, Hickory Corners, MI, USA	42.44158	-85.37609	0
4511186.3	31	4.101	10.005	10.648	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4477876.3	32	4.076	9.967	10.795	Temperate coniferous forest biome	slope	bulk soil	soil	Bonanza Creek LTER, Alaska, USA	64.8	-148.25	0
4511150.3	32	4.056	9.949	10.528	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4557989.3	86	4.034	10.533	11.467	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4442499.4	211	4.022	9.677	10.234	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	500
4441057.3	211	4.022	9.677	10.234	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	500
4511141.3	32	3.996	9.9	10.679	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511114.3	31	3.996	9.9	10.251	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511191.3	31	3.958	9.849	10.131	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4557981.3	74	3.939	10.165	10.635	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4511139.3	32	3.912	9.784	10.589	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4443707.3	75	3.911	10.296	11.2	marine habitat	marine habitat	marine habitat	water	coastal waters of a fjord close to Bergen, Norway	60.27	5.22	0
4531567.3	32	3.908	8.796	10.141	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4453381.3	123	3.903	9.776	10.668	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4511187.3	31	3.901	9.784	10.228	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4477901.3	32	3.9	9.754	10.293	Deserts and xeric shrubland biome	slope	bulk soil	soil	Lake Bonney Valley, Antarctica	-77.725	162.313	0
4511193.3	31	3.893	9.784	10.467	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511049.3	32	3.893	9.784	10.589	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511180.3	31	3.891	9.784	10.467	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4449256.3	124	3.841	10.26	11.754	grassland biome	meadow soil	bulk soil	soil	Cedar Creek Ecosystem Science Reserve, Bethel, MN, USA	45.39926	-93.26529	0
4554153.3	104	3.814	6.95	7.219	tundra biome	tundra	soil	soil	Arctic	0	0	0
4454699.3	135	3.798	9.274	9.823	ocean biome	ocean	coastal water	water	Rio de Janeiro	-22.923242	-43.145186	1
4440973.3	33	3.785	6.552	7.227	sediment	sediment	sediment	sediment	Ocean Drilling Program leg 201, site 1229	10.9762017	77.95765	16 ; Meter
4511145.3	31	3.776	9.669	10.173	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4557978.3	92	3.763	9.882	10.398	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4441205.3	74	3.744	10.433	11.407	terrestrial biome	plant-associated habitat	organic material	plant-associated	Effretikon	47.44611	8.68694	0
4511178.3	31	3.736	9.618	10.13	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511182.3	32	3.702	9.593	10.039	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4443746.3	209	3.698	5.949	6.894	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	microbial mat|biofilm	Yellowstone Natl Park Hot Springs, Moran, WY	44.376	110.69	0.001
4539512.3	88	3.592	9.924	10.73	oceanic mesopelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	200
4511188.3	31	3.552	9.403	10.32	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4443749.3	210	3.52	6.779	7.863	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	microbial mat|biofilm	Yellowstone Natl Park Hot Springs, Moran, WY	44.376	-110.69	0.001
4440423.3	33	3.519	8.982	10.342	freshwater	freshwater	freshwater	water	0	0	0	0
4440440.3	33	3.519	8.982	10.342	freshwater	freshwater	freshwater	water	Tilapia Channel (FW1) at Kent SeaTech, Salton Sea, CA	33.537594	-116.097751	0
4494600.3	140	3.519	9.49	10.466	oceanic mesopelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	200
4511061.3	31	3.469	9.323	10.155	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4440425.3	32	3.452	7.711	8.572	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4443679.3	214	3.443	7.991	8.243	freshwater	freshwater	freshwater	water	Ace Lake Vestfold Hills, Antarctica	-68.4	78.182778	14
4449252.3	121	3.418	9.962	11.019	grassland biome	meadow soil	bulk soil	soil	Cedar Creek Ecosystem Science Reserve, Bethel, MN, USA	45.39926	-93.26529	0
4478244.3	99	3.412	9.768	10.951	high osmolarity habitat	sulfur spring	sulphate-reducing sediment	water	Axel Heiberg Island, Nunavut	79.7	-90.21	0
4443706.3	75	3.394	9.777	9.929	marine habitat	marine habitat	marine habitat	water	coastal waters of a fjord close to Bergen, Norway	60.27	5.22	0
4449356.3	105	3.329	9.675	10.923	grassland biome	meadow soil	bulk soil	soil	Kellog Biological Station, Hickory Corners, MI, USA	42.44158	-85.37609	0
4511063.3	32	3.303	9.167	9.749	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4554152.3	105	3.3	8.435	9.641	tundra biome	tundra	soil	soil	Arctic	0	0	0
4441139.4	213	3.297	9.241	10.351	marine habitat	marine habitat	marine habitat	water	Indian Ocean - International waters between Madagascar and South Africa	-30.8983	40.4203	1.9
4464065.3	184	3.278	8.971	10.453	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	Morges	46.5166	6.51014	0.5
4517706.3	32	3.277	8.527	8.463	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4531569.3	32	3.186	7.492	8.664	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4557980.3	79	3.186	9.558	9.599	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4515478.3	180	3.148	9.16	11.222	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	91
4554158.3	105	3.14	8.149	10.067	tundra biome	tundra	soil	soil	Arctic	0	0	0
4515477.3	180	3.117	9.243	10.287	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	70
4442467.3	99	3.098	9.276	9.689	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.8713889	-102.0198056	1
4554154.3	106	3.076	7.297	7.752	tundra biome	tundra	soil	soil	Arctic	0	0	0
4511060.3	32	3.057	8.9	9.29	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4459940.3	36	3.031	6.714	8.891	sediment	sediment	sediment	sediment	Ocean Drilling Program leg 201, site 1229	-10.9762017	-77.95765	32 ; Meter
4511116.3	32	3.024	8.895	9.583	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4440437.3	32	2.958	8.476	10.148	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4441608.3	219	2.921	8.648	10.227	marine habitat	marine habitat	marine habitat	water	Indian Ocean	-10.4461	88.30278	1.5
4441134.3	220	2.921	8.648	10.227	marine habitat	marine habitat	marine habitat	water	Indian Ocean	-10.4461	88.3027	1.5
4465946.3	213	2.912	8.978	10.364	air	air	air	air	Indoor Shopping Center	1.30726	103.903885	0 ; Meter
4510336.3	139	2.907	8.847	9.182	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	30
4554156.3	106	2.868	7.546	8.634	tundra biome	tundra	soil	soil	Arctic	0	0	0
4515476.3	166	2.812	9.136	9.895	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-11.97620167	-78.95765	159
4443700.3	75	2.787	9.27	11.242	marine habitat	marine habitat	marine habitat	water	Pacific North Equatorial Countercurrent	8.633	-161.0833	5 ; Meter
4442583.3	223	2.783	5.571	7.968	hot spring	hot spring	hot spring	water	Yellowstone Natl Park	44.534167	110.797944	0
4441096.3	223	2.783	5.571	7.968	hot spring	hot spring	hot spring	water	Yellowstone Natl Park	44.534167	-110.797944	0
4454502.3	134	2.676	8.67	9.035	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.864633	-43.160464	1
4443750.3	205	2.66	4.91	5.745	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	microbial mat|biofilm	Yellowstone Natl Park Hot Springs, Moran, WY	44.376	-110.69	0.001
4449357.3	123	2.646	9.077	10.114	grassland biome	meadow soil	bulk soil	soil	Cedar Creek Ecosystem Science Reserve, Bethel, MN, USA	45.39926	-93.26529	0
4443718.3	32	2.626	7.076	9.064	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4489648.3	23	2.57	3.319	3.194	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	subterrestrial habitat	soil	soil	Boston, MA, USA	42.3	-71.1	0
4440067.3	33	2.514	7.871	8.664	marine habitat	marine habitat	marine habitat	water	Pozas Azules II	26.872	-102.0773	0
4461455.3	81	2.507	7.945	8.925	marine sponge reef biome	organism-associated habitat	organic material	host-associated	JoÃ£o fernandinho beach, bÃºzios peninsula, Rio de Janeiro state	-22.738705	-41.874604	4
4443731.3	60	2.499	8.981	10.965	marine habitat	marine habitat	marine habitat	water	0	0	0	0
4454501.3	135	2.499	8.421	9.5	ocean biome	ocean	coastal water	water	Rio de Janeiro	-22.923242	-43.145186	1
4511143.3	31	2.487	8.296	8.824	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4539506.3	93	2.47	8.725	8.991	oceanic epipelagic zone biome	marine oligotrophic desert	water	water	Sargasso Sea	32.17	-64.5	120
4443317.3	55	2.447	4.411	4.99	ocean biome	marine habitat	anoxic water	water	Iquique	20.10665	70.407383	200
4557979.3	75	2.397	3.267	2.765	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4442500.3	212	2.394	8.184	10.019	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	70
4441057.4	212	2.394	8.184	10.019	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	70
4450249.3	94	2.276	7.36	7.675	Tundra biome	peat soil	peat soil	soil	Ny Ãlesund, Svalbard	80.5925	13.61018333	0
4449365.3	108	2.212	8.163	9.554	grassland biome	meadow soil	bulk soil	soil	Kellog Biological Station, Hickory Corners, MI, USA	42.44158	-85.37609	0
4511151.3	31	2.191	8	8.824	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4508805.3	42	2.111	7.392	8.4	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4498772.3	29	2.092	5.625	5.699	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4440364.3	32	2.081	6.481	8.752	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4442451.3	192	2.069	4.909	6.178	extreme habitat ; hypersaline	extreme habitat ; hypersaline	extreme habitat ; hypersaline	water	crystallizer pond CR30 in the multi-pond saltern "Bras del Port" located in Santa Pola	38.2	0.6	0
4441050.3	192	2.069	4.909	6.178	extreme habitat ; hypersaline	extreme habitat ; hypersaline	extreme habitat ; hypersaline	water	crystallizer pond CR30 in the multi-pond saltern "Bras del Port" located in Santa Pola	38.2	0.6	0
4441125.3	243	2.036	4.313	4.928	marine habitat	marine habitat	marine habitat	water	Tropical South Pacific	-4.49889	-105.07	2.2
4443756.3	137	2.021	2.665	2.329	waste water	waste water	waste water	wastewater|sludge	0	1.332	103.756	0 ; Meter
4511146.3	31	1.979	7.694	9.507	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4464109.3	103	1.884	7.732	9.711	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	Visp	46.30044	7.8594	0.5
4441622.3	32	1.874	7.423	7.659	marine habitat	marine habitat	marine habitat	water	Arctic Chukchi	73.16167	159.44667	10 to 3246
4441621.3	32	1.874	7.423	7.659	marine habitat	marine habitat	marine habitat	water	Canadian Arctic	70.6933	-136.4233	2-968 m
4440306.3	32	1.874	7.423	7.659	marine habitat	marine habitat	marine habitat	water	the Arctic Ocean, the Strait of Georgia,	0	0	2 to 968
4442464.3	203	1.814	6.748	7.883	marine habitat	marine habitat	marine habitat	water	Ionian Km3 station	36.51	15.68	3101
4441025.3	203	1.814	6.748	7.883	marine habitat	marine habitat	marine habitat	water	Ionian Km3 station	36.51	15.68	3101
4443720.3	32	1.81	6.011	7.467	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4440362.3	32	1.81	6.011	7.467	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4443765.3	33	1.788	7.023	7.667	marine habitat	marine habitat	marine habitat	water	Scripps Institution of Oceanography, La Jolla, CA	32.8664	-117.2522	0
4443711.3	33	1.788	7.023	7.667	marine habitat	marine habitat	marine habitat	water	Scripps Institution of Oceanography, La Jolla, CA	32.8664	-117.2522	0
4461454.3	77	1.743	6.922	7.831	marine sponge reef biome	organism-associated habitat	organic material	host-associated	JoÃ£o fernandinho beach, bÃºzios peninsula, Rio de Janeiro state	-22.738705	-41.874604	4
4497981.3	32	1.73	5.98	6.102	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4442499.3	214	1.726	6.713	7.875	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	200
4443680.3	213	1.702	4.44	5.626	freshwater	freshwater	freshwater	water	Ace Lake Vestfold Hills, Antarctica	-68.4	78.182778	18
4441041.3	214	1.683	6.67	7.759	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	200
4454504.3	136	1.638	7.786	8.914	ocean biome	ocean	coastal water	water	Rio de Janeiro	-22.923242	-43.145186	1
4508402.3	105	1.618	7.924	9.814	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4461444.3	84	1.515	7.374	9.705	marine pelagic biome	marine habitat	coastal water	water	JoÃ£o fernandinho beach, bÃºzios peninsula, Rio de Janeiro state	-22.738705	-41.874604	4
4440438.3	33	1.437	6.445	7.234	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4489661.3	23	1.393	4.012	4.521	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4440430.3	33	1.368	4.907	6.931	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4446412.3	104	1.355	6.921	8.305	estuarine biome	marine pelagic feature	saline water	water	Coorong Lagoon	36.167	140.651	0
4557994.3	46	1.328	7.306	7.063	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4464073.3	93	1.298	7.437	10.028	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	Morges	46.5166	6.51014	0.5
4441095.3	206	1.273	6.072	6.868	hot spring	hot spring	hot spring	water	Yellowstone Natl Park	44.55497	-110.83514	0
4453382.3	126	1.268	6.174	7.155	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4511144.3	31	1.245	7.088	7.895	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4441579.3	152	1.239	3.118	3.718	marine habitat	marine habitat	marine habitat	water	Gulf of Maine	42.5031	-67.24	1
4461453.3	82	1.221	6.646	8.039	marine sponge reef biome	organism-associated habitat	organic material	host-associated	JoÃ£o fernandinho beach, bÃºzios peninsula, Rio de Janeiro state	-22.738705	-41.874604	4
4441091.3	170	1.219	6.878	8.257	soil	soil	soil	soil	Farm in Waseca County, Minnesota.	43.9614	93.6623	0-.1 ; Meter
4443762.3	201	1.188	3.862	4.482	hot spring ; microbial mat	hot spring ; microbial mat	hot spring ; microbial mat	microbial mat|biofilm	Yellowstone Natl Park Hot Springs, Moran, WY	44.376	-110.69	0.001
4489665.3	23	1.17	3.594	3.522	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4498778.3	28	1.157	4.967	4.785	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4440434.3	32	1.144	3.187	3.825	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4440324.3	32	1.135	4.167	5.797	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4461452.3	81	1.123	5.847	7.504	marine sponge reef biome	organism-associated habitat	organic material	host-associated	JoÃ£o fernandinho beach, bÃºzios peninsula, Rio de Janeiro state	-22.738705	-41.874604	4
4440039.3	33	1.119	5.353	5.943	marine habitat	marine habitat	marine habitat	water	Palmyra Atoll	5.866944	-162.1278	~10
4478934.3	153	1.062	6.68	6.938	Tropical and subtropical moist broadleaf forest biome	agricultural soil	rhizosphere	soil	Amazonia	-11.7412664	-56.2533385	0
4443726.3	32	1.058	5.578	6.838	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4440361.3	32	1.058	5.578	6.838	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4441624.3	34	1.056	3.188	4.113	marine habitat	marine habitat	marine habitat	water	Sargasso Sea	32.1667	-64.5	80
4440322.3	34	1.056	3.188	4.113	marine habitat	marine habitat	marine habitat	water	Sargasso Sea, Hydrostation S	32.1667	-64.5	80
4443722.3	31	1.051	5.733	7.353	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4440358.3	31	1.051	5.733	7.353	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4440060.4	34	1.047	5.058	6.015	marine habitat	marine habitat	marine habitat	water	Rio Mesquites	26.9125	-102.115	0
4511147.3	31	1.045	6.762	8.318	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4440037.3	33	1.028	4.478	5.149	marine habitat	marine habitat	marine habitat	water	Kingman Atoll	6.3856	-162.334722	~10
4489645.3	23	0.991	1.712	1.368	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	subterrestrial habitat	soil	soil	Boston, MA, USA	42.3	-71.1	0
4489638.3	23	0.98	0.98	0.85	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4501098.3	112	0.945	4.07	4.734	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4511142.3	31	0.914	6.625	7.676	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4454701.3	130	0.89	4.246	5.291	estuarine biome	ocean	coastal water	water	Rio de Janeiro	-22.830467	-43.246569	1
4440435.3	33	0.857	4.48	5.08	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4557991.3	70	0.824	2.623	3.157	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	Cuatro Cienegas	26.848087	-102.141608	0
4489630.3	23	0.804	0.998	0.885	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4443723.3	31	0.772	3.73	4.42	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4440359.3	31	0.772	3.73	4.42	marine habitat	marine habitat	marine habitat	water	Sapelo Island, GA	31.3929	-81.2699	0
4440416.3	30	0.737	1.372	1.712	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4450250.3	92	0.711	5.386	5.388	Tundra biome	peat soil	peat soil	soil	Ny Ãlesund, Svalbard	80.60906667	13.48425	0
4489663.3	23	0.697	3.118	3.367	Temperate broad-leaf forests or woodlands and subpolar deciduous thickets	human-associated habitat	feces	human-gut	Boston, MA, USA	42.3	-71.1	0
4498773.3	29	0.695	4.289	4.294	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4501099.3	173	0.688	1.742	2.386	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4514452.3	295	0.676	1.972	2.262	Temperate Steppe Division - Mountain Provinces (M330)	acid habitat	carbon dioxide-reducing sediment	sediment	Yellowstone	44.6993461	-110.7672138	0
4441055.3	206	0.646	5.997	7.551	marine habitat	marine habitat	marine habitat	water	HOT station ALOHA	22.75	-158.033	130
4440413.3	33	0.601	4.28	5.606	freshwater	freshwater	freshwater	water	Tilapia Channel (FW1) at Kent SeaTech, Salton Sea, CA	33.537594	-116.097751	0
4440041.3	33	0.592	4.158	5.683	marine habitat	marine habitat	marine habitat	water	Christmas (Kiritimati) Atoll	1.99231667	157.4840667	~10
4440429.3	33	0.587	3.478	3.926	marine biome	saline evaporation pond	saline water	water	Chula Vista, CA	32.6	-117.1072	0
4441121.3	235	0.585	1.891	2.231	marine habitat	marine habitat	marine habitat	water	Polynesia Archipelagos - Tikehau Lagoon	-15.2778	-148.224	1.2
