ID 	Public/private	SS	SS_pos 	SS_2014_pos	SS_2014_up	biome	feature	material	env_package	location	latitude	longitude	depth
4557979.3	JP1ASEDIMENT120525	2.397	3.267	2.765		Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557980.3	JP1C120525WATERRESIZEDAMD	3.186	9.558	9.599		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557981.3	JP1CWATER120525	3.939	10.165	10.635		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557982.3	JP1SEDIMENT110513	7.281	9.16	9.137		Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557983.3	JP1WATER110514	6.307	12.544	13.098		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557984.3	JP2110513SEDIMENT	5.693	11.87	11.798		Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557985.3	JP2110514WATERRESIZE	4.824	11.156	11.792		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557986.3	JP2C120525SEDIMENT	9.713	16.34	16.656		Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557987.3	JP2C120525SEDRESIZEAMP	7.287	13.697	14.868		Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557988.3	JP2C120525WATER	5.752	12.333	13.881		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557989.3	JP2C120525WATERRESIZEAMP	4.034	10.533	11.467		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557990.3	JP3CWATER120525AMPED	6.604	13.039	14.286		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557991.3	JP4110513SEDIMENT	0.824	2.623	3.157		Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment	Cuatro Cienegas	26.848087	-102.141608	0
4557992.3	JP4110514WATERAMP	5.469	11.729	12.541		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557993.3	JP4110514WATERRESIZE	4.184	10.444	11.881		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557994.3	JP4A120525SEDIMENT	1.328	7.306	7.063		Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557995.3	JP4B120525WATER	4.473	11.018	11.942		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557996.3	JP4B120525WATERRESIZEAMP	6.179	12.327	12.242		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557997.3	JP5SED110513AMP	8.466	14.892	16.07		Tropical/Subtropical Desert Division (320)	sediment_ccc	surface water	sediment_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4557998.3	JP5WATER110514AMP	4.546	10.855	11.685		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4559109.3	JP2110514WATERAMP	5.939	12.248	12.47		Tropical/Subtropical Desert Division (320)	alkaline salt lake_ccc	surface water	water_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621752.3	AMAY13	8.696	15.177	16.07		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621753.3	AMAY14	8.751	15.234	16.127		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621754.3	ANOV12	8.755	15.236	16.127		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621755.3	AOCT13	8.945	15.355	16.168		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621756.3	BMAY13	9.093	15.564	16.315		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621757.3	BMAY14	9	15.412	16.225		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621758.3	BNOV12	6.797	12.812	13.613		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621759.3	BOCT13	8.978	15.5	16.258		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621760.3	CMAY13	8.544	15.057	15.93		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621761.3	CMAY14	8.441	14.954	15.786		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621762.3	CNOV12	7.98	14.416	15.383		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0
4621763.3	COCT13	8.775	15.236	16.127		Tropical/Subtropical Desert Division (320)	microbial mat_ccc	surface water	microbial mat|biofilm_ccc	Cuatro Cienegas	26.848087	-102.141608	0

